"id","date","lon","lat","esi_daily_avg","observed","esi_daily_avg_5","esi_daily_avg_10","esi_daily_avg_20"
3,2020-09-25,90.37,23.81,0.699859917163849,0,0.539269089698792,0.466864020793469,0.399756215056595
3,2020-09-26,90.37,23.81,0.790758728981018,0,0.596839800477028,0.505935002457012,0.434104256483973
3,2020-09-27,90.37,23.81,0.881657540798187,0,0.665519878268242,0.554416231133721,0.468409247240242
3,2020-09-28,90.37,23.81,0.972556352615356,0,0.745309323072433,0.608957114544782,0.5026711873254
3,2020-09-29,90.37,23.81,1.06345516443253,0,0.836208134889603,0.669557652690194,0.536890076739448
3,2020-09-30,90.37,23.81,1.15435397624969,1,0.927106946706772,0.736217845569957,0.571065915482385
3,2020-10-01,90.37,23.81,1.1260614991188,0,0.998140543699265,0.798102121461521,0.604495155568026
3,2020-10-02,90.37,23.81,1.09776902198792,0,1.04930892586708,0.855210480364886,0.63717779699637
3,2020-10-03,90.37,23.81,1.06947654485703,0,1.08061209321022,0.907542922280052,0.669113839767417
3,2020-10-04,90.37,23.81,1.04118406772614,0,1.09205004572868,0.955099447207017,0.700303283881168
3,2020-10-05,90.37,23.81,1.01289159059525,0,1.08362278342247,0.991820400411432,0.730746129337622
3,2020-10-06,90.37,23.81,0.984599113464355,0,1.05533030629158,1.0177057818933,0.76044237613678
3,2020-10-07,90.37,23.81,0.956306636333466,1,1.02703782916069,1.03275559165261,0.789392024278641
3,2020-10-08,90.37,23.81,0.920507379940578,0,0.997494222152801,1.03628739521101,0.815482535938016
3,2020-10-09,90.37,23.81,0.88470812354769,0,0.966699485267912,1.02830119256849,0.838713911114907
3,2020-10-10,90.37,23.81,0.848908867154803,0,0.934653618506023,1.00879698372506,0.859086149809312
3,2020-10-11,90.37,23.81,0.813109610761915,0,0.901356621867134,0.977774768680721,0.876599252021232
3,2020-10-12,90.37,23.81,0.777310354369027,0,0.866808495351246,0.946070119158014,0.891253217750666
3,2020-10-13,90.37,23.81,0.74151109797614,0,0.831009238958359,0.913683035156944,0.903048046997615
3,2020-10-14,90.37,23.81,0.705711841583252,1,0.795209982565471,0.88061351667751,0.911983739762079
3,2020-10-15,90.37,23.81,0.609043174024139,0,0.749265824311546,0.841327980886419,0.911987647794339
3,2020-10-16,90.37,23.81,0.512374506465026,0,0.693176764196583,0.795826427783672,0.903059771094395
3,2020-10-17,90.37,23.81,0.415705838905914,0,0.626942802220583,0.744108857369268,0.885200109662247
3,2020-10-18,90.37,23.81,0.319037171346801,0,0.550563938383545,0.686175269643208,0.858408663497896
3,2020-10-19,90.37,23.81,0.222368503787688,0,0.46404017268547,0.622708099083854,0.82268543260134
3,2020-10-20,90.37,23.81,0.125699836228575,0,0.367371505126357,0.553707345691207,0.77803041697258
3,2020-10-21,90.37,23.81,0.0290311686694622,1,0.270702837567244,0.479173009465267,0.724443616611617
3,2020-10-22,90.37,23.81,0.0926874162895339,0,0.200754989204662,0.413680082695051,0.67523532695308
3,2020-10-23,90.37,23.81,0.156343663909606,0,0.157527960038611,0.357228565380558,0.63040554799697
3,2020-10-24,90.37,23.81,0.219999911529677,0,0.14102175006909,0.309818457521788,0.589954279743287
3,2020-10-25,90.37,23.81,0.283656159149749,0,0.1512363592961,0.271449759118743,0.553881522192031
3,2020-10-26,90.37,23.81,0.347312406769821,0,0.188171787719641,0.247656053004714,0.522187275343201
3,2020-10-27,90.37,23.81,0.410968654389892,0,0.251828035339713,0.238437339179702,0.494871539196798
3,2020-10-28,90.37,23.81,0.474624902009964,1,0.315484282959785,0.243793617643706,0.471934313752822
3,2020-10-29,90.37,23.81,0.379985402737345,0,0.352757906097741,0.249334365951938,0.446195171981239
3,2020-10-30,90.37,23.81,0.285345903464726,0,0.363648904753583,0.255059584104396,0.41765411388205
3,2020-10-31,90.37,23.81,0.190706404192107,0,0.348157278927309,0.26096927210108,0.386311139455255
3,2020-11-01,90.37,23.81,0.0960669049194881,0,0.30628302861892,0.267063429941992,0.352166248700854
3,2020-11-02,90.37,23.81,0.00142740564686911,0,0.238026153828417,0.258767065338113,0.315219441618846
3,2020-11-03,90.37,23.81,-0.0932120936257498,0,0.143386654555798,0.236080178289444,0.275470718209233
3,2020-11-04,90.37,23.81,-0.187851592898369,1,0.0487471552831786,0.199002768795986,0.232920078472013
3,2020-11-05,90.37,23.81,-0.0583128545965467,0,-0.00852930439370017,0.167914676637232,0.201141219966266
3,2020-11-06,90.37,23.81,0.0712258837052754,0,-0.0284427244748388,0.142815901813182,0.180134142691992
3,2020-11-07,90.37,23.81,0.200764622007097,0,-0.0109931049602372,0.123706444323837,0.169898846649191
3,2020-11-08,90.37,23.81,0.33030336030892,0,0.0438195541501045,0.110586304169197,0.170435331837863
3,2020-11-09,90.37,23.81,0.459842098610742,0,0.135995252856186,0.117846003794051,0.181743598258009
3,2020-11-10,90.37,23.81,0.589380836912564,0,0.265533991158009,0.1454855431984,0.203823645909627
3,2020-11-11,90.37,23.81,0.718919575214386,1,0.395072729459831,0.193504922382243,0.236675474792719
3,2020-11-12,90.37,23.81,0.834338988576617,0,0.522258246938388,0.260620566351073,0.271992216330199
3,2020-11-13,90.37,23.81,0.949758401938847,0,0.647090543593679,0.346832475104889,0.309773870522068
3,2020-11-14,90.37,23.81,1.06517781530108,0,0.769569619425705,0.452140648643692,0.350020437368325
3,2020-11-15,90.37,23.81,1.18059722866331,0,0.889695474434467,0.576545086967481,0.39273191686897
3,2020-11-16,90.37,23.81,1.29601664202554,0,1.00746810861996,0.699665950296761,0.437908309024005
3,2020-11-17,90.37,23.81,1.41143605538777,0,1.12288752198219,0.821503238631533,0.485549613833427
3,2020-11-18,90.37,23.81,1.52685546875,1,1.23830693534442,0.942056951971797,0.535655831297239
3,2020-11-19,90.37,23.81,1.38472066606794,0,1.31080064603261,1.03791307067716,0.583500367646315
3,2020-11-20,90.37,23.81,1.24258586338588,0,1.34036865404674,1.10907159474763,0.629083222880655
3,2020-11-21,90.37,23.81,1.10045106070382,0,1.32701095938683,1.1555325241832,0.672404397000261
3,2020-11-22,90.37,23.81,0.958316258021763,0,1.27072756205286,1.17729585898387,0.713463890005131
3,2020-11-23,90.37,23.81,0.816181455339704,0,1.17151846204485,1.17564517414415,0.752261701895266
3,2020-11-24,90.37,23.81,0.674046652657645,0,1.02938365936279,1.15058046966404,0.788797832670666
3,2020-11-25,90.37,23.81,0.531911849975586,1,0.887248856680734,1.10210174554354,0.82307228233133
3,2020-11-26,90.37,23.81,0.557339225496565,0,0.773041083699181,1.04544192707384,0.85238904805005
3,2020-11-27,90.37,23.81,0.582766601017543,0,0.686760340418134,0.980601014254929,0.876748129826825
3,2020-11-28,90.37,23.81,0.608193976538522,0,0.628406626837594,0.907579007086816,0.896149527661654
3,2020-11-29,90.37,23.81,0.6336213520595,0,0.59797994295756,0.826375905569498,0.910593241554539
3,2020-11-30,90.37,23.81,0.659048727580479,0,0.595480288778033,0.760405729343365,0.920079271505479
3,2020-12-01,90.37,23.81,0.684476103101458,0,0.620907664299011,0.709668478408417,0.924607617514474
