"id","lat","lon","date","temp_daily_atu","temp_daily_atu_1","temp_daily_atu_5","temp_daily_atu_10"
2,23.8,90.37,2020-08-08,29.075,57.8541666666667,175.354166666667,320.766666666667
2,23.8,90.37,2020-08-09,29.0166666666667,58.0916666666667,173.545833333333,321.870833333333
2,23.8,90.37,2020-08-10,29.2416666666667,58.2583333333333,173.066666666667,322.479166666667
2,23.8,90.37,2020-08-11,28.6541666666667,57.8958333333333,173.158333333333,321.770833333333
2,23.8,90.37,2020-08-12,28.975,57.6291666666667,173.741666666667,321.204166666667
2,23.8,90.37,2020-08-13,29.4,58.375,174.3625,320.641666666667
2,23.8,90.37,2020-08-14,29.5125,58.9125,174.8,319.329166666667
2,23.8,90.37,2020-08-15,28,57.5125,173.783333333333,317.608333333333
2,23.8,90.37,2020-08-16,27.725,55.725,172.266666666667,316.770833333333
2,23.8,90.37,2020-08-17,27.5208333333333,55.2458333333333,171.133333333333,315.9
2,23.8,90.37,2020-08-18,27.8166666666667,55.3375,169.975,314.9375
2,23.8,90.37,2020-08-19,26.8541666666667,54.6708333333333,167.429166666667,312.716666666667
2,23.8,90.37,2020-08-20,26,52.8541666666667,163.916666666667,309.7
2,23.8,90.37,2020-08-21,26.2333333333333,52.2333333333333,162.15,306.691666666667
2,23.8,90.37,2020-08-22,26.4666666666667,52.7,160.891666666667,304.504166666667
2,23.8,90.37,2020-08-23,27.5541666666667,54.0208333333333,160.925,303.083333333333
2,23.8,90.37,2020-08-24,28.6333333333333,56.1875,161.741666666667,302.316666666667
2,23.8,90.37,2020-08-25,28.3708333333333,57.0041666666667,163.258333333333,301.175
2,23.8,90.37,2020-08-26,27.5625,55.9333333333333,164.820833333333,300.7375
2,23.8,90.37,2020-08-27,27.7125,55.275,166.3,300.725
2,23.8,90.37,2020-08-28,27.725,55.4375,167.558333333333,300.929166666667
2,23.8,90.37,2020-08-29,28.9791666666667,56.7041666666667,168.983333333333,302.091666666667
2,23.8,90.37,2020-08-30,29.2208333333333,58.2,169.570833333333,304.458333333333
2,23.8,90.37,2020-08-31,29.0625,58.2833333333333,170.2625,307.520833333333
2,23.8,90.37,2020-09-01,27.1083333333333,56.1708333333333,169.808333333333,308.395833333333
2,23.8,90.37,2020-09-02,28.0375,55.1458333333333,170.133333333333,309.966666666667
2,23.8,90.37,2020-09-03,28.8625,56.9,171.270833333333,311.275
2,23.8,90.37,2020-09-04,29.7333333333333,58.5958333333333,172.025,312.375
2,23.8,90.37,2020-09-05,29.9083333333333,59.6416666666667,172.7125,313.9125
2,23.8,90.37,2020-09-06,29.5833333333333,59.4916666666667,173.233333333333,315.933333333333
2,23.8,90.37,2020-09-07,29.0875,58.6708333333333,175.2125,317.308333333333
2,23.8,90.37,2020-09-08,29.2541666666667,58.3416666666667,176.429166666667,318.8375
2,23.8,90.37,2020-09-09,28.9166666666667,58.1708333333333,176.483333333333,318.775
2,23.8,90.37,2020-09-10,28.1958333333333,57.1125,174.945833333333,317.75
2,23.8,90.37,2020-09-11,28.5083333333333,56.7041666666667,173.545833333333,317.195833333333
